evaluation_id,institution_id,institution_name,institution_size_tier,sub_institution_id,canonical_name,entity_size_tier,member_name,is_original_member,label
275,119511950,Glasgow School of Art,small,234456,institute of design innovation,medium,institute of design innovation,1,1
275,119511950,Glasgow School of Art,small,234456,institute of design innovation,medium,centre for design innovation,1,1
275,119511950,Glasgow School of Art,small,234456,institute of design innovation,medium,department of design,0,0
275,119511950,Glasgow School of Art,small,234456,institute of design innovation,medium,innovation school,0,0
275,119511950,Glasgow School of Art,small,234456,institute of design innovation,medium,s innovation school,0,0
275,119511950,Glasgow School of Art,small,234456,institute of design innovation,medium,school of design,0,0
276,119511950,Glasgow School of Art,small,234448,department of planning,small,department of planning,1,1
276,119511950,Glasgow School of Art,small,234448,department of planning,small,planning department,1,1
277,119511950,Glasgow School of Art,small,234451,engineering design research group,small,engineering design research group,1,1
277,119511950,Glasgow School of Art,small,234451,engineering design research group,small,engineering design group,1,1
277,119511950,Glasgow School of Art,small,234451,engineering design research group,small,department of design,0,0
277,119511950,Glasgow School of Art,small,234451,engineering design research group,small,school of design,0,0
278,119511950,Glasgow School of Art,small,234449,department of product design engineering,small,department of product design engineering,1,1
278,119511950,Glasgow School of Art,small,234449,department of product design engineering,small,department of product design,1,1
278,119511950,Glasgow School of Art,small,234449,department of product design engineering,small,product design department,1,1
278,119511950,Glasgow School of Art,small,234449,department of product design engineering,small,department of design,0,0
278,119511950,Glasgow School of Art,small,234449,department of product design engineering,small,school of design,0,0
279,119511950,Glasgow School of Art,small,234460,zemch r d group,small,zemch r d group,1,1
279,119511950,Glasgow School of Art,small,234460,zemch r d group,small,r d zemch group,1,1
280,119511950,Glasgow School of Art,small,234446,department of design,small,department of design,1,1
280,119511950,Glasgow School of Art,small,234446,department of design,small,department of interior design,1,0
280,119511950,Glasgow School of Art,small,234446,department of design,small,institute of design innovation,0,0
280,119511950,Glasgow School of Art,small,234446,department of design,small,centre for design innovation,0,0
280,119511950,Glasgow School of Art,small,234446,department of design,small,school of design,0,1
281,4210139738,Center for Excellence in Molecular Plant Sciences,small,598119,shanghai center for plant stress biology,large,shanghai center for plant stress biology,1,1
281,4210139738,Center for Excellence in Molecular Plant Sciences,small,598119,shanghai center for plant stress biology,large,shanghai centre for plant stress biology,1,1
281,4210139738,Center for Excellence in Molecular Plant Sciences,small,598119,shanghai center for plant stress biology,large,ghai center for plant stress biology,1,1
281,4210139738,Center for Excellence in Molecular Plant Sciences,small,598119,shanghai center for plant stress biology,large,anghai center for plant stress biology,1,1
281,4210139738,Center for Excellence in Molecular Plant Sciences,small,598119,shanghai center for plant stress biology,large,center for plant stress biology,1,1
281,4210139738,Center for Excellence in Molecular Plant Sciences,small,598119,shanghai center for plant stress biology,large,anghai centre for plant stress biology,1,1
281,4210139738,Center for Excellence in Molecular Plant Sciences,small,598119,shanghai center for plant stress biology,large,shanghai center for plant stress center,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,national key laboratory of plant molecular genetics,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,national key laboratory for plant molecular genetics,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,national laboratory of plant molecular genetics,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,state key laboratory for plant molecular genetics,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,key laboratory for plant molecular genetics,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,laboratory of plant molecular genetics,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,plant molecular genetics laboratory,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,chinese national laboratory of plant molecular genetics,1,1
282,4210139738,Center for Excellence in Molecular Plant Sciences,small,598118,national key laboratory of plant molecular genetics,large,wen li hu national key laboratory of plant molecular genetics,1,1
